Individual_ID,Age,Gender,Region,Location,Education_Level,Occupation,Employment_Type,Monthly_Income_NGN,Poverty_Status
9838926c,3,Female,South South,Rural,None,None,Not in Labor Force,0.0,1
06fa7ed5,6,Female,North East,Rural,Primary,Student,Not in Labor Force,0.0,1
e49c0b54,28,Female,North East,Rural,Secondary,Trade/Services,Self-employed,281952.19,0
3018159a,10,Male,South West,Rural,Primary,Student,Not in Labor Force,0.0,1
b862ef23,61,Male,North East,Rural,None,Agriculture,Informal,102540.77,0
8a454206,57,Male,South South,Urban,Secondary,Informal,Self-employed,155298.25,0
cc4f7808,7,Female,North East,Rural,Primary,Student,Not in Labor Force,0.0,1
982895d4,55,Male,North Central,Rural,Primary,Agriculture,Informal,64674.99,1
fddd05ee,31,Female,North Central,Urban,Tertiary,Trade/Services,Wage-employed,200920.73,0
914f3dd0,18,Female,South East,Urban,Primary,Informal,Informal,55337.81,1
42bb749d,3,Female,South West,Urban,None,None,Not in Labor Force,0.0,1
25143435,2,Female,North West,Rural,None,None,Not in Labor Force,0.0,1
6f208e96,53,Female,North West,Rural,None,Informal,Informal,76861.94,1
0a40d587,0,Female,South South,Urban,None,None,Not in Labor Force,0.0,1
d8f94354,73,Male,South East,Urban,Secondary,Retired/None,Not in Labor Force,0.0,1
33c39deb,12,Female,North West,Rural,Primary,Student,Not in Labor Force,0.0,1
0c4dcc6b,38,Female,South East,Rural,Secondary,Trade/Services,Self-employed,80253.73,1
4fa5849d,1,Male,South West,Rural,None,None,Not in Labor Force,0.0,1
2995dc8f,48,Female,North Central,Rural,Primary,Agriculture,Informal,79298.01,1
11b3b0e9,7,Female,North West,Rural,Primary,Student,Not in Labor Force,0.0,1
0033948d,29,Female,South East,Rural,Secondary,Unemployed,Self-employed,183055.2,0
ee83de8d,0,Male,North West,Urban,None,None,Not in Labor Force,0.0,1
d02c2500,27,Female,South West,Urban,Secondary,Trade/Services,Self-employed,119635.65,0
7a0363e5,6,Male,North West,Urban,None,Student,Not in Labor Force,0.0,1
7195e5b1,23,Female,South East,Urban,Tertiary,Professional,Wage-employed,308992.93,0
d2843bc9,58,Male,North West,Rural,Primary,Informal,Informal,34968.94,1
4a3a9b63,14,Female,North West,Urban,Secondary,Student,Not in Labor Force,0.0,1
0ed3ebab,49,Male,North East,Rural,None,Agriculture,Informal,98807.78,0
918420d2,6,Male,North West,Rural,Primary,Student,Not in Labor Force,0.0,1
7df2fbd0,86,Male,North Central,Rural,None,Retired/None,Not in Labor Force,0.0,1
da6624a9,61,Male,North East,Urban,Tertiary,Professional,Wage-employed,629134.39,0
a61359e5,6,Female,South South,Urban,Primary,Student,Not in Labor Force,0.0,1
3847ae63,6,Female,South West,Urban,Primary,Student,Not in Labor Force,0.0,1
4d87e607,9,Male,South West,Rural,Primary,Student,Not in Labor Force,0.0,1
34d694c2,65,Male,North West,Rural,Primary,Agriculture,Informal,222403.25,0
6eba5fe8,13,Male,North Central,Rural,Secondary,Student,Not in Labor Force,0.0,1
391da566,46,Female,North West,Urban,Secondary,Trade/Services,Self-employed,148170.03,0
ea059647,62,Male,South East,Urban,Tertiary,Trade/Services,Wage-employed,377761.02,0
9f036f36,24,Male,North East,Rural,None,Agriculture,Informal,79252.59,1
6a3c0293,0,Male,South East,Urban,None,None,Not in Labor Force,0.0,1
4b4a19cc,19,Male,North East,Rural,Primary,Agriculture,Informal,50373.83,1
163a2dac,17,Male,South South,Urban,Secondary,Informal,Self-employed,78339.76,1
ad368ddf,63,Male,North West,Rural,None,Informal,Informal,63150.01,1
f8bd9fbd,1,Female,North West,Rural,None,None,Not in Labor Force,0.0,1
5763d3ad,9,Female,South West,Rural,Primary,Student,Not in Labor Force,0.0,1
cada1ef6,4,Male,South South,Rural,None,None,Not in Labor Force,0.0,1
03ddfc55,41,Female,South West,Rural,Primary,Informal,Informal,78801.47,1
30325424,2,Male,North West,Rural,None,None,Not in Labor Force,0.0,1
015411e3,36,Female,North Central,Urban,None,Informal,Informal,110686.3,0
03b7b625,1,Male,South South,Rural,None,None,Not in Labor Force,0.0,1
c6afdef7,30,Female,North West,Urban,Primary,Trade/Services,Informal,105497.22,0
66b051c1,16,Female,North West,Rural,Secondary,Unemployed,Self-employed,186900.82,0
2887fc6d,61,Male,South East,Urban,Secondary,Informal,Self-employed,182100.11,0
1ff1f2ff,12,Female,South South,Urban,Secondary,Student,Not in Labor Force,0.0,1
708c0587,12,Male,South West,Urban,Primary,Student,Not in Labor Force,0.0,1
b0abaccf,7,Female,South South,Rural,Primary,Student,Not in Labor Force,0.0,1
7c7bc568,10,Male,North West,Rural,Primary,Student,Not in Labor Force,0.0,1
202a103f,22,Male,North Central,Urban,Tertiary,Trade/Services,Wage-employed,470880.84,0
cf027c32,24,Female,South West,Urban,Secondary,Trade/Services,Self-employed,62358.07,1
226fbf81,47,Male,South West,Urban,Primary,Trade/Services,Informal,93669.43,1
8a501d8f,14,Male,South East,Urban,Secondary,Student,Not in Labor Force,0.0,1
da99a146,26,Male,South South,Rural,Primary,Agriculture,Informal,54040.53,1
af73322a,23,Female,North East,Urban,Tertiary,Trade/Services,Wage-employed,204235.99,0
447dd489,51,Male,North West,Urban,None,Informal,Informal,109154.76,0
2ae3c3c3,8,Male,North East,Rural,None,Student,Not in Labor Force,0.0,1
5ca0f042,62,Female,South West,Rural,Secondary,Informal,Self-employed,134715.21,0
de3012ab,32,Male,North West,Rural,None,Agriculture,Informal,77284.0,1
3a958878,44,Male,South East,Urban,Secondary,Trade/Services,Self-employed,185973.04,0
ff834ec5,46,Male,North West,Urban,Primary,Informal,Informal,87059.6,1
00f255cf,7,Male,North West,Urban,Primary,Student,Not in Labor Force,0.0,1
22d63b83,6,Male,North Central,Urban,Primary,Student,Not in Labor Force,0.0,1
b0a22ad0,25,Female,South West,Rural,Tertiary,Trade/Services,Wage-employed,255751.96,0
bbc111ed,34,Male,North East,Urban,Primary,Informal,Informal,233754.26,0
11e14790,2,Male,South West,Urban,None,None,Not in Labor Force,0.0,1
ab6b194d,50,Male,North Central,Rural,None,Informal,Informal,65443.42,1
5fae8c18,84,Male,North West,Urban,Primary,Retired/None,Not in Labor Force,0.0,1
86f35fef,40,Female,North West,Rural,Primary,Informal,Informal,13022.72,1
aae0516f,9,Male,South West,Urban,Primary,Student,Not in Labor Force,0.0,1
a4263b7d,38,Male,North East,Urban,Primary,Trade/Services,Informal,18833.15,1
0e89e826,27,Male,South South,Rural,Tertiary,Trade/Services,Wage-employed,611069.66,0
783ba685,60,Female,North Central,Rural,Primary,Agriculture,Informal,19922.45,1
10ac214c,48,Male,North East,Rural,None,Agriculture,Informal,43191.47,1
b0c02b47,43,Male,North East,Rural,Secondary,Trade/Services,Self-employed,47596.64,1
e973c123,50,Female,North West,Rural,None,Agriculture,Informal,49933.95,1
b92bf6fa,6,Male,South West,Urban,Primary,Student,Not in Labor Force,0.0,1
677dee35,44,Female,South West,Urban,None,Informal,Informal,101891.72,0
e5cb3422,31,Female,South East,Urban,Primary,Trade/Services,Informal,54241.74,1
de3eeb1e,12,Male,North West,Rural,None,Student,Not in Labor Force,0.0,1
85866596,38,Male,North East,Rural,Secondary,Trade/Services,Self-employed,60514.31,1
f6ba1fc8,45,Female,North West,Urban,None,Informal,Informal,125187.59,0
9b990b5f,41,Female,North East,Urban,Primary,Informal,Informal,392043.46,0
6b25c00d,1,Female,North Central,Rural,None,None,Not in Labor Force,0.0,1
4f8a671c,35,Male,South South,Urban,Secondary,Trade/Services,Self-employed,184288.01,0
b281d794,11,Male,South West,Urban,Primary,Student,Not in Labor Force,0.0,1
c637b5f5,6,Female,South East,Urban,Primary,Student,Not in Labor Force,0.0,1
e1f0036b,15,Male,North East,Rural,Primary,Agriculture,Informal,34599.21,1
3c526f8e,14,Female,North West,Rural,Secondary,Student,Not in Labor Force,0.0,1
c6165b2d,17,Male,North East,Rural,None,Agriculture,Informal,100980.52,0
010a9a65,5,Female,North East,Rural,None,None,Not in Labor Force,0.0,1
0e5b312d,28,Male,South West,Rural,Tertiary,Professional,Wage-employed,844485.66,0
e6717fce,6,Male,North East,Urban,Primary,Student,Not in Labor Force,0.0,1
01b6854a,70,Female,South South,Rural,Primary,Agriculture,Informal,113323.95,0
4037f6d4,47,Male,South South,Urban,Secondary,Trade/Services,Self-employed,52773.94,1
cf54002f,52,Male,North East,Rural,None,Informal,Informal,82213.02,1
5bfb2331,7,Male,South West,Urban,Primary,Student,Not in Labor Force,0.0,1
52b88f9a,9,Female,South West,Urban,Primary,Student,Not in Labor Force,0.0,1
68760965,79,Female,North West,Rural,Tertiary,Retired/None,Not in Labor Force,0.0,1
ed824243,13,Male,South South,Urban,Primary,Student,Not in Labor Force,0.0,1
dd6db19e,3,Male,North West,Rural,None,None,Not in Labor Force,0.0,1
7dbfa76d,62,Male,South West,Urban,Secondary,Trade/Services,Self-employed,101171.95,0
2361d8ee,10,Female,North East,Urban,Primary,Student,Not in Labor Force,0.0,1
dd746a76,33,Male,North East,Rural,Primary,Agriculture,Informal,61790.79,1
275977a0,47,Male,North Central,Rural,Tertiary,Professional,Wage-employed,236927.82,0
4208dff3,3,Male,South South,Urban,None,None,Not in Labor Force,0.0,1
775d8515,7,Female,North West,Urban,Primary,Student,Not in Labor Force,0.0,1
05a62e35,9,Female,North West,Rural,None,Student,Not in Labor Force,0.0,1
0681f441,64,Female,North Central,Urban,None,Trade/Services,Informal,126203.31,0
01cffa33,48,Male,North West,Rural,Secondary,Trade/Services,Self-employed,79876.0,1
131a1a0e,3,Female,South West,Urban,None,None,Not in Labor Force,0.0,1
aebe1872,14,Female,South East,Rural,Secondary,Student,Not in Labor Force,0.0,1
ae637a7b,50,Male,South South,Rural,Primary,Informal,Informal,140182.34,0
9cccee34,30,Male,South West,Urban,Secondary,Informal,Self-employed,133015.07,0
fbe83bac,14,Male,South South,Urban,Secondary,Student,Not in Labor Force,0.0,1
2fbec9ba,1,Female,South West,Urban,None,None,Not in Labor Force,0.0,1
8f49644f,6,Female,South South,Urban,Primary,Student,Not in Labor Force,0.0,1
3dc5e130,61,Female,North West,Urban,Primary,Trade/Services,Informal,70679.65,1
d742b1e6,86,Male,North Central,Urban,Secondary,Retired/None,Not in Labor Force,0.0,1
b220ced8,10,Male,South South,Rural,Primary,Student,Not in Labor Force,0.0,1
c8af83b6,33,Female,South West,Rural,Secondary,Manufacturing,Self-employed,139116.16,0
47582b17,7,Male,South South,Rural,None,Student,Not in Labor Force,0.0,1
a13df55c,15,Female,North West,Rural,Primary,Agriculture,Informal,74185.64,1
ca9ac19f,2,Female,South South,Urban,None,None,Not in Labor Force,0.0,1
3b012732,19,Male,South West,Urban,Secondary,Trade/Services,Self-employed,191042.39,0
4ab232ea,64,Male,North West,Rural,Primary,Agriculture,Informal,55274.0,1
e2474dbf,26,Female,North West,Rural,None,Informal,Informal,133345.35,0
ce9b5831,11,Male,North East,Urban,Primary,Student,Not in Labor Force,0.0,1
6e474f45,4,Female,South South,Rural,None,None,Not in Labor Force,0.0,1
1b635374,10,Male,South West,Urban,None,Student,Not in Labor Force,0.0,1
f52e751f,33,Female,South South,Urban,Secondary,Informal,Self-employed,241387.41,0
7ad0586e,14,Female,North Central,Urban,Secondary,Student,Not in Labor Force,0.0,1
c9220aa4,23,Female,South South,Rural,Tertiary,Trade/Services,Wage-employed,294382.45,0
470bf53c,10,Male,North Central,Rural,None,Student,Not in Labor Force,0.0,1
5f28cf87,0,Female,North West,Rural,None,None,Not in Labor Force,0.0,1
fec94101,62,Male,North West,Urban,None,Trade/Services,Informal,132403.09,0
898d0139,3,Male,South South,Urban,None,None,Not in Labor Force,0.0,1
c2b3a289,9,Male,North East,Urban,Primary,Student,Not in Labor Force,0.0,1
cda49acf,5,Male,North West,Rural,None,None,Not in Labor Force,0.0,1
db841ce1,61,Male,North West,Rural,None,Agriculture,Informal,51133.59,1
4a9cebf0,46,Male,North East,Rural,Secondary,Trade/Services,Self-employed,138990.43,0
e3cfa29b,14,Female,South South,Rural,Primary,Student,Not in Labor Force,0.0,1
b5dcecf8,49,Female,North Central,Rural,Secondary,Informal,Self-employed,161973.91,0
0d2601f6,14,Male,South West,Urban,Primary,Student,Not in Labor Force,0.0,1
d0e0d155,11,Female,South South,Urban,Primary,Student,Not in Labor Force,0.0,1
15fdd0f8,4,Male,North Central,Urban,None,None,Not in Labor Force,0.0,1
0fc7c6c7,46,Male,South East,Urban,Secondary,Trade/Services,Self-employed,154790.81,0
473a06c7,13,Female,North East,Urban,Secondary,Student,Not in Labor Force,0.0,1
d37a900a,4,Male,South South,Rural,None,None,Not in Labor Force,0.0,1
bfc9420a,10,Female,North West,Urban,Primary,Student,Not in Labor Force,0.0,1
38a516cb,7,Male,South West,Urban,Primary,Student,Not in Labor Force,0.0,1
1c9f0daf,51,Male,South West,Urban,Tertiary,Professional,Wage-employed,244732.66,0
cda4c602,6,Male,North West,Rural,Primary,Student,Not in Labor Force,0.0,1
be8255cc,5,Female,North East,Rural,None,None,Not in Labor Force,0.0,1
59ed2d3f,44,Female,North East,Rural,None,Agriculture,Informal,29258.87,1
95772ea9,9,Female,North West,Urban,None,Student,Not in Labor Force,0.0,1
f4009611,46,Female,South West,Rural,Tertiary,Professional,Wage-employed,353661.8,0
476afdea,59,Male,South South,Urban,Tertiary,Trade/Services,Wage-employed,259284.15,0
895f037e,1,Female,South West,Urban,None,None,Not in Labor Force,0.0,1
f946ab9a,25,Male,North Central,Urban,Secondary,Trade/Services,Self-employed,250846.1,0
a1a067a9,10,Male,North West,Rural,Primary,Student,Not in Labor Force,0.0,1
66312f7e,34,Female,North West,Urban,Primary,Informal,Informal,32687.28,1
781bc456,51,Male,North Central,Urban,Primary,Informal,Informal,178143.35,0
ab2890df,8,Male,South South,Urban,Primary,Student,Not in Labor Force,0.0,1
3dcba582,52,Female,South South,Urban,Primary,Informal,Informal,83331.31,1
77325753,63,Female,North East,Rural,None,Informal,Informal,35862.0,1
dbab8533,83,Female,North Central,Rural,None,Retired/None,Not in Labor Force,0.0,1
d9da200b,54,Male,South West,Urban,Tertiary,Professional,Wage-employed,305343.86,0
edad399a,6,Male,South West,Rural,Primary,Student,Not in Labor Force,0.0,1
7ed59013,4,Female,South West,Rural,None,None,Not in Labor Force,0.0,1
87823d39,14,Female,South East,Urban,Secondary,Student,Not in Labor Force,0.0,1
c3c9319f,56,Female,North West,Rural,Tertiary,Professional,Wage-employed,262460.11,0
18315967,7,Female,South South,Urban,Primary,Student,Not in Labor Force,0.0,1
766ef509,62,Female,North West,Rural,None,Agriculture,Informal,80002.7,1
4b120540,8,Male,North Central,Rural,None,Student,Not in Labor Force,0.0,1
c08755f5,6,Female,South South,Rural,Primary,Student,Not in Labor Force,0.0,1
20fa5eaf,10,Female,North Central,Urban,Primary,Student,Not in Labor Force,0.0,1
80eb973c,23,Female,North West,Rural,Secondary,Trade/Services,Self-employed,47327.65,1
cf7d483d,63,Male,North West,Urban,None,Informal,Informal,45458.01,1
a6d8a236,44,Female,South West,Urban,Secondary,Informal,Self-employed,109693.34,0
4a3f1a3b,8,Female,North West,Rural,None,Student,Not in Labor Force,0.0,1
bab45da3,17,Female,North Central,Rural,None,Agriculture,Informal,58780.38,1
28aeccf7,5,Female,North East,Urban,None,None,Not in Labor Force,0.0,1
5b467628,54,Male,South East,Urban,Secondary,Manufacturing,Self-employed,204822.02,0
cf317137,34,Male,North West,Rural,Secondary,Informal,Self-employed,116022.55,0
8d32c08c,6,Male,South West,Urban,Primary,Student,Not in Labor Force,0.0,1
5bcd664a,21,Male,North Central,Rural,None,Agriculture,Informal,47396.8,1
a43bb2ab,34,Female,South West,Urban,Secondary,Trade/Services,Self-employed,153563.61,0
6b057d44,8,Male,North West,Rural,Primary,Student,Not in Labor Force,0.0,1
457d9135,59,Female,South West,Urban,Primary,Informal,Informal,89258.36,1
f1e616a0,49,Male,South West,Urban,Secondary,Trade/Services,Self-employed,114572.34,0
0b269182,11,Male,North West,Rural,Primary,Student,Not in Labor Force,0.0,1
90c1ec11,7,Male,South East,Rural,Primary,Student,Not in Labor Force,0.0,1
16a191fe,54,Female,South South,Rural,None,Informal,Informal,64199.93,1
f65985e6,27,Male,North West,Urban,Primary,Informal,Informal,22227.36,1
4a37629a,3,Male,South West,Urban,None,None,Not in Labor Force,0.0,1
1457dfac,62,Female,South West,Urban,Primary,Informal,Informal,141505.08,0
aff91ac7,6,Female,North West,Rural,None,Student,Not in Labor Force,0.0,1
7281cdae,68,Female,North East,Rural,Primary,Agriculture,Informal,83180.66,1
9931fd14,26,Male,South South,Urban,Secondary,Unemployed,Self-employed,327351.34,0
5b5c9c20,31,Male,South West,Urban,None,Trade/Services,Informal,49683.6,1
77082415,0,Female,South South,Urban,None,None,Not in Labor Force,0.0,1
78d4dcd4,13,Female,South West,Rural,Tertiary,Student,Not in Labor Force,0.0,1
9961f929,0,Female,North West,Urban,None,None,Not in Labor Force,0.0,1
dc0bd55b,16,Male,North West,Rural,None,Agriculture,Informal,84364.33,1
26f45987,20,Male,South West,Urban,Primary,Trade/Services,Informal,25771.13,1
9133d1b8,11,Male,South West,Rural,Primary,Student,Not in Labor Force,0.0,1
fd000fd0,9,Female,North West,Rural,Primary,Student,Not in Labor Force,0.0,1
479794f4,25,Male,South West,Rural,Tertiary,Professional,Wage-employed,102808.31,0
4c178720,4,Female,South East,Urban,None,None,Not in Labor Force,0.0,1
c761fc13,57,Male,South East,Rural,Primary,Informal,Informal,51939.31,1
95758c14,32,Female,North West,Rural,None,Informal,Informal,42310.9,1
b63c5718,54,Male,North East,Rural,None,Agriculture,Informal,112241.03,0
79bf7a9d,8,Female,South South,Urban,None,Student,Not in Labor Force,0.0,1
ad145cd0,6,Male,South South,Rural,Primary,Student,Not in Labor Force,0.0,1
07cf8f73,42,Female,North East,Urban,Primary,Trade/Services,Informal,163899.12,0
16b1b6e5,60,Female,South East,Urban,None,Informal,Informal,174587.11,0
de418e11,14,Male,North West,Urban,Primary,Student,Not in Labor Force,0.0,1
62686136,14,Female,North West,Urban,Primary,Student,Not in Labor Force,0.0,1
2e7dcfea,26,Female,North West,Rural,Secondary,Trade/Services,Self-employed,141313.3,0
d17676d4,55,Female,North West,Urban,Primary,Trade/Services,Informal,118729.81,0
a6c2aafa,43,Female,South South,Urban,Secondary,Informal,Self-employed,61758.14,1
72843b41,87,Female,South West,Urban,Secondary,Retired/None,Not in Labor Force,0.0,1
beb12680,4,Male,North East,Rural,None,None,Not in Labor Force,0.0,1
de1db243,4,Male,South East,Urban,None,None,Not in Labor Force,0.0,1
78b5a539,62,Female,South East,Urban,Primary,Informal,Informal,187179.09,0
e63659d0,55,Male,North West,Rural,None,Agriculture,Informal,126897.54,0
492c03f3,12,Male,South West,Urban,Tertiary,Student,Not in Labor Force,0.0,1
c2b86b94,9,Female,South West,Rural,None,Student,Not in Labor Force,0.0,1
ba26d0be,51,Male,South West,Urban,Secondary,Manufacturing,Self-employed,58223.0,1
03de6e5e,5,Female,South West,Rural,None,None,Not in Labor Force,0.0,1
3633f17f,2,Female,North West,Urban,None,None,Not in Labor Force,0.0,1
8a781e2c,24,Female,North East,Rural,None,Agriculture,Informal,79286.9,1
6eeb5e40,21,Male,South East,Urban,Secondary,Trade/Services,Self-employed,95987.35,1
